location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
788805,"Boston - Chinatown","pm25",1.9,"µg/m³","2025-11-29T12:00:00Z","2025-11-29T07:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.2,"µg/m³","2025-11-29T13:00:00Z","2025-11-29T08:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2,"µg/m³","2025-11-29T14:00:00Z","2025-11-29T09:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.8,"µg/m³","2025-11-29T15:00:00Z","2025-11-29T10:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.9,"µg/m³","2025-11-29T16:00:00Z","2025-11-29T11:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-29T17:00:00Z","2025-11-29T12:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-29T18:00:00Z","2025-11-29T13:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.1,"µg/m³","2025-11-29T19:00:00Z","2025-11-29T14:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3,"µg/m³","2025-11-29T20:00:00Z","2025-11-29T15:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.4,"µg/m³","2025-11-29T21:00:00Z","2025-11-29T16:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",3.5,"µg/m³","2025-11-29T22:00:00Z","2025-11-29T17:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",5.2,"µg/m³","2025-11-29T23:00:00Z","2025-11-29T18:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.4,"µg/m³","2025-11-30T00:00:00Z","2025-11-29T19:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.4,"µg/m³","2025-11-30T01:00:00Z","2025-11-29T20:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",6.2,"µg/m³","2025-11-30T02:00:00Z","2025-11-29T21:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",5.4,"µg/m³","2025-11-30T03:00:00Z","2025-11-29T22:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
